0.000000	0.500000	-2.000000	
0.010000	0.500000	-2.000000	
0.020000	0.500000	-1.999900	
0.030000	0.500000	-1.999900	
0.040000	0.500000	-1.999800	
0.050000	0.500000	-1.999800	
0.060000	0.499900	-1.999700	
0.070000	0.499900	-1.999600	
0.080000	0.499900	-1.999500	
0.090000	0.499900	-1.999400	
0.100000	0.499900	-1.999300	
0.110000	0.499800	-1.999100	
0.120000	0.499800	-1.999000	
0.130000	0.499800	-1.998800	
0.140000	0.499800	-1.998700	
0.150000	0.499700	-1.998500	
0.160000	0.499700	-1.998300	
0.170000	0.499700	-1.998100	
0.180000	0.499600	-1.997900	
0.190000	0.499600	-1.997700	
0.200000	0.499500	-1.997500	
0.210000	0.499500	-1.997200	
0.220000	0.499500	-1.997000	
0.230000	0.499400	-1.996700	
0.240000	0.499400	-1.996400	
0.250000	0.499300	-1.996100	
0.260000	0.499200	-1.995800	
0.270000	0.499200	-1.995500	
0.280000	0.499100	-1.995200	
0.290000	0.499100	-1.994900	
0.300000	0.499000	-1.994600	
0.310000	0.498900	-1.994200	
0.320000	0.498900	-1.993800	
0.330000	0.498800	-1.993500	
0.340000	0.498700	-1.993100	
0.350000	0.498700	-1.992700	
0.360000	0.498600	-1.992300	
0.370000	0.498500	-1.991900	
0.380000	0.498400	-1.991400	
0.390000	0.498400	-1.991000	
0.400000	0.498300	-1.990500	
0.410000	0.498200	-1.990100	
0.420000	0.498100	-1.989600	
0.430000	0.498000	-1.989100	
0.440000	0.497900	-1.988600	
0.450000	0.497800	-1.988100	
0.460000	0.497700	-1.987600	
0.470000	0.497600	-1.987100	
0.480000	0.497600	-1.986500	
0.490000	0.497500	-1.986000	
0.500000	0.497300	-1.985400	
0.510000	0.497200	-1.984900	
0.520000	0.497100	-1.984300	
0.530000	0.497000	-1.983700	
0.540000	0.496900	-1.983100	
0.550000	0.496800	-1.982500	
0.560000	0.496700	-1.981800	
0.570000	0.496600	-1.981200	
0.580000	0.496500	-1.980600	
0.590000	0.496300	-1.979900	
0.600000	0.496200	-1.979200	
0.610000	0.496100	-1.978500	
0.620000	0.496000	-1.977800	
0.630000	0.495800	-1.977100	
0.640000	0.495700	-1.976400	
0.650000	0.495600	-1.975700	
0.660000	0.495400	-1.975000	
0.670000	0.495300	-1.974200	
0.680000	0.495100	-1.973500	
0.690000	0.495000	-1.972700	
0.700000	0.494900	-1.971900	
0.710000	0.494700	-1.971100	
0.720000	0.494600	-1.970300	
0.730000	0.494400	-1.969500	
0.740000	0.494300	-1.968700	
0.750000	0.494100	-1.967800	
0.760000	0.493900	-1.967000	
0.770000	0.493800	-1.966100	
0.780000	0.493600	-1.965300	
0.790000	0.493500	-1.964400	
0.800000	0.493300	-1.963500	
0.810000	0.493100	-1.962600	
0.820000	0.493000	-1.961700	
0.830000	0.492800	-1.960800	
0.839999	0.492600	-1.959800	
0.849999	0.492400	-1.958900	
0.859999	0.492200	-1.957900	
0.869999	0.492100	-1.956900	
0.879999	0.491900	-1.956000	
0.889999	0.491700	-1.955000	
0.899999	0.491500	-1.954000	
0.909999	0.491300	-1.953000	
0.919999	0.491100	-1.951900	
0.929999	0.490900	-1.950900	
0.939999	0.490700	-1.949900	
0.949999	0.490500	-1.948800	
0.959999	0.490300	-1.947700	
0.969999	0.490100	-1.946600	
0.979999	0.489900	-1.945600	
0.989999	0.489700	-1.944500	
0.999999	0.489500	-1.943300	
1.009999	0.489300	-1.942200	
1.019999	0.489100	-1.941100	
1.029999	0.488800	-1.939900	
1.039999	0.488600	-1.938800	
1.049999	0.488400	-1.937600	
1.059999	0.488200	-1.936400	
1.069999	0.487900	-1.935200	
1.079999	0.487700	-1.934000	
1.089999	0.487500	-1.932800	
1.099999	0.487200	-1.931600	
1.109999	0.487000	-1.930400	
1.119999	0.486800	-1.929100	
1.129999	0.486500	-1.927900	
1.139999	0.486300	-1.926600	
1.149999	0.486000	-1.925300	
1.159999	0.485800	-1.924000	
1.169999	0.485500	-1.922700	
1.179999	0.485300	-1.921400	
1.189999	0.485000	-1.920100	
1.199999	0.484800	-1.918800	
1.209999	0.484500	-1.917400	
1.219999	0.484200	-1.916100	
1.229999	0.484000	-1.914700	
1.239999	0.483700	-1.913300	
1.249999	0.483400	-1.911900	
1.259999	0.483100	-1.910500	
1.269999	0.482900	-1.909100	
1.279999	0.482600	-1.907700	
1.289999	0.482300	-1.906200	
1.299999	0.482000	-1.904800	
1.309999	0.481700	-1.903300	
1.319999	0.481400	-1.901900	
1.329999	0.481100	-1.900400	
1.339999	0.480900	-1.898900	
1.349999	0.480600	-1.897400	
1.359999	0.480300	-1.895900	
1.369999	0.479900	-1.894400	
