0.000000	0.500000	-2.000000	
0.010000	0.506209	-1.999051	
0.020000	0.512397	-1.998084	
0.030000	0.518564	-1.997101	
0.040000	0.524709	-1.996100	
0.050000	0.530832	-1.995082	
0.060000	0.536933	-1.994046	
0.070000	0.543013	-1.992993	
0.080000	0.549071	-1.991924	
0.090000	0.555106	-1.990837	
0.100000	0.561119	-1.989733	
0.110000	0.567110	-1.988611	
0.120000	0.573078	-1.987473	
0.130000	0.579023	-1.986318	
0.140000	0.584946	-1.985145	
0.150000	0.590845	-1.983956	
0.160000	0.596722	-1.982749	
0.170000	0.602575	-1.981526	
0.180000	0.608406	-1.980285	
0.190000	0.614212	-1.979028	
0.200000	0.619996	-1.977754	
0.210000	0.625755	-1.976462	
0.220000	0.631491	-1.975154	
0.230000	0.637203	-1.973829	
0.240000	0.642890	-1.972487	
0.250000	0.648554	-1.971128	
0.260000	0.654193	-1.969753	
0.270000	0.659808	-1.968361	
0.280000	0.665398	-1.966951	
0.290000	0.670964	-1.965526	
0.300000	0.676504	-1.964083	
0.310000	0.682020	-1.962624	
0.320000	0.687511	-1.961148	
0.330000	0.692977	-1.959655	
0.340000	0.698417	-1.958146	
0.350000	0.703832	-1.956620	
0.360000	0.709222	-1.955077	
0.370000	0.714586	-1.953518	
0.380000	0.719924	-1.951943	
0.390000	0.725236	-1.950351	
0.400000	0.730522	-1.948742	
0.410000	0.735782	-1.947117	
0.420000	0.741015	-1.945475	
0.430000	0.746223	-1.943817	
0.440000	0.751404	-1.942143	
0.450000	0.756558	-1.940452	
0.460000	0.761685	-1.938745	
0.470000	0.766786	-1.937022	
0.480000	0.771860	-1.935282	
0.490000	0.776906	-1.933526	
0.500000	0.781925	-1.931754	
0.510000	0.786917	-1.929966	
0.520000	0.791882	-1.928161	
0.530000	0.796819	-1.926340	
0.540000	0.801728	-1.924504	
0.550000	0.806610	-1.922651	
0.560000	0.811463	-1.920781	
0.570000	0.816289	-1.918896	
0.580000	0.821086	-1.916995	
0.590000	0.825855	-1.915078	
0.600000	0.830596	-1.913145	
0.610000	0.835309	-1.911195	
0.620000	0.839992	-1.909230	
0.630000	0.844647	-1.907249	
0.640000	0.849274	-1.905252	
0.650000	0.853871	-1.903240	
0.660000	0.858439	-1.901211	
0.670000	0.862978	-1.899167	
0.680000	0.867488	-1.897107	
0.690000	0.871969	-1.895031	
0.700000	0.876420	-1.892939	
0.710000	0.880841	-1.890832	
0.720000	0.885233	-1.888709	
0.730000	0.889595	-1.886570	
0.740000	0.893927	-1.884416	
0.750000	0.898229	-1.882246	
0.760000	0.902501	-1.880061	
0.770000	0.906743	-1.877861	
0.780000	0.910955	-1.875644	
0.790000	0.915136	-1.873413	
0.800000	0.919287	-1.871166	
0.810000	0.923407	-1.868903	
0.820000	0.927496	-1.866625	
0.830000	0.931555	-1.864332	
0.839999	0.935583	-1.862023	
0.849999	0.939580	-1.859700	
0.859999	0.943545	-1.857361	
0.869999	0.947480	-1.855006	
0.879999	0.951383	-1.852637	
0.889999	0.955255	-1.850253	
0.899999	0.959096	-1.847853	
0.909999	0.962905	-1.845438	
0.919999	0.966682	-1.843008	
0.929999	0.970428	-1.840563	
0.939999	0.974142	-1.838103	
